Country,Product Name,Order Date (YEAR),Total Sales IFNULL (AGG)
France,2001 Ferrari Enzo,2003,0
France,1999 Yamaha Speed Boat,2003,2892.14
France,1999 Indy 500 Monte Carlo SS,2003,9385.2
France,1998 Chrysler Plymouth Prowler,2003,0
France,1997 BMW R 1100 S,2003,8019.85
France,1997 BMW F650 ST,2003,0
France,1996 Peterbilt 379 Stake Bed with Outrigger,2003,2394.99
France,1996 Moto Guzzi 1100i,2003,7343.34
France,1995 Honda Civic,2003,7880.56
France,1993 Mazda RX-7,2003,6835.1
France,1992 Porsche Cayenne Turbo Silver,2003,0
France,1992 Ferrari 360 Spider red,2003,18500.51
France,1982 Lamborghini Diablo,2003,1354.86
France,1982 Ducati 996 R,2003,2182.75
France,1982 Ducati 900 Monster,2003,3995.01
France,1982 Camaro Z28,2003,5587.4
France,1980s Black Hawk Helicopter,2003,5364.66
France,1980’s GM Manhattan Express,2003,5686.37
France,1976 Ford Gran Torino,2003,2808.96
France,1974 Ducati 350 Mk3 Desmo,2003,4643.35
France,1972 Alfa Romeo GTA,2003,3166.08
France,1971 Alpine Renault 1600s,2003,1727.88
France,1970 Plymouth Hemi Cuda,2003,2094.08
France,1970 Dodge Coronet,2003,0
France,1970 Chevy Chevelle SS 454,2003,0
France,1969 Harley Davidson Ultimate Chopper,2003,8876.38
France,1969 Ford Falcon,2003,0
France,1969 Dodge Super Bee,2003,1452.15
France,1969 Dodge Charger,2003,2096
France,1969 Corvair Monza,2003,0
France,1969 Chevrolet Camaro Z28,2003,0
France,1968 Ford Mustang,2003,6537.72
France,1968 Dodge Charger,2003,4215.04
France,1966 Shelby Cobra 427 S/C,2003,3210
France,1965 Aston Martin DB5,2003,8230.58
France,1964 Mercedes Tour Bus,2003,4164.42
France,1962 Volkswagen Microbus,2003,7657.37
France,1962 LanciaA Delta 16V,2003,7479.87
France,1962 City of Detroit Streetcar,2003,0
France,1961 Chevrolet Impala,2003,3869.78
France,1960 BSA Gold Star DBD34,2003,4970.23
France,1958 Setra Bus,2003,4726.06
France,1958 Chevy Corvette Limited Edition,2003,687.36
France,1957 Vespa GS150,2003,3307.36
France,1957 Ford Thunderbird,2003,0
France,1957 Corvette Convertible,2003,10564.6
France,1957 Chevy Pickup,2003,0
France,1956 Porsche 356A Coupe,2003,5857.46
France,1954 Greyhound Scenicruiser,2003,1227.24
France,1952 Citroen-15CV,2003,0
France,1952 Alpine Renault 1300,2003,8550.78
France,1950's Chicago Surface Lines Streetcar,2003,0
France,1949 Jaguar XK 120,2003,0
France,1948 Porsche Type 356 Roadster,2003,7665.92
France,1948 Porsche 356-A Roadster,2003,2681.91
France,1941 Chevrolet Special Deluxe Cabriolet,2003,5030.88
France,1940s Ford truck,2003,7961.18
France,1940 Ford Pickup Truck,2003,2180.64
France,1940 Ford Delivery Sedan,2003,1444.17
France,1939 Chevrolet Deluxe Coupe,2003,0
France,1939 Cadillac Limousine,2003,1959.39
France,1938 Cadillac V-16 Presidential Limousine,2003,0
France,1937 Lincoln Berline,2003,0
France,1937 Horch 930V Limousine,2003,1775.25
France,1936 Mercedes-Benz 500K Special Roadster,2003,0
France,1936 Mercedes Benz 500k Roadster,2003,0
France,1936 Harley Davidson El Knucklehead,2003,2755.9
France,1936 Chrysler Airflow,2003,0
France,1934 Ford V8 Coupe,2003,0
France,1932 Model A Ford J-Coupe,2003,0
France,1932 Alfa Romeo 8C2300 Spider Sport,2003,0
France,1930 Buick Marquette Phaeton,2003,0
France,1928 Mercedes-Benz SSK,2003,0
France,1928 Ford Phaeton Deluxe,2003,0
France,1928 British Royal Navy Airplane,2003,0
France,1926 Ford Fire Engine,2003,4703.85
France,1917 Maxwell Touring Car,2003,0
France,1917 Grand Touring Sedan,2003,0
France,1913 Ford Model T Speedster,2003,0
France,1912 Ford Model T Delivery Wagon,2003,0
France,1911 Ford Town Car,2003,0
France,1904 Buick Runabout,2003,0
France,1903 Ford Model A,2003,0
France,1900s Vintage Tri-Plane,2003,0
France,1900s Vintage Bi-Plane,2003,2305.88
France,18th Century Vintage Horse Carriage,2003,0
France,18th century schooner,2003,0
Germany,HMS Bounty,2005,0
Germany,F/A 18 Hornet 1/72,2005,0
Germany,Diamond T620 Semi-Skirted Tanker,2005,0
Germany,Corsair F4U ( Bird Cage),2005,0
Germany,Boeing X-32A JSF,2005,0
Germany,American Airlines: MD-11S,2005,0
Germany,American Airlines: B767-300,2005,0
Germany,America West Airlines B757-200,2005,0
Germany,1999 Yamaha Speed Boat,2005,0
Germany,1998 Chrysler Plymouth Prowler,2005,0
Germany,1995 Honda Civic,2005,0
Germany,1993 Mazda RX-7,2005,0
Germany,1992 Porsche Cayenne Turbo Silver,2005,0
Germany,1992 Ferrari 360 Spider red,2005,0
Germany,1982 Lamborghini Diablo,2005,0
Germany,1982 Ducati 996 R,2005,0
Germany,1980s Black Hawk Helicopter,2005,0
Germany,1976 Ford Gran Torino,2005,0
Germany,1971 Alpine Renault 1600s,2005,0
Germany,1970 Triumph Spitfire,2005,0
Germany,1970 Plymouth Hemi Cuda,2005,0
Germany,1970 Dodge Coronet,2005,0
Germany,1969 Dodge Super Bee,2005,0
Germany,1969 Dodge Charger,2005,0
Germany,1969 Corvair Monza,2005,0
Germany,1968 Ford Mustang,2005,0
Germany,1968 Dodge Charger,2005,0
Germany,1962 City of Detroit Streetcar,2005,0
Germany,1961 Chevrolet Impala,2005,0
Germany,1957 Vespa GS150,2005,0
Germany,1957 Corvette Convertible,2005,0
Germany,1956 Porsche 356A Coupe,2005,0
Germany,1950's Chicago Surface Lines Streetcar,2005,0
Germany,1948 Porsche 356-A Roadster,2005,0
Germany,1941 Chevrolet Special Deluxe Cabriolet,2005,0
Germany,1940s Ford truck,2005,0
Germany,1940 Ford Delivery Sedan,2005,0
Germany,1939 Chevrolet Deluxe Coupe,2005,0
Germany,1938 Cadillac V-16 Presidential Limousine,2005,0
Germany,1937 Horch 930V Limousine,2005,0
Germany,1932 Model A Ford J-Coupe,2005,0
Germany,1930 Buick Marquette Phaeton,2005,0
Germany,1928 Mercedes-Benz SSK,2005,0
Germany,1917 Maxwell Touring Car,2005,0
Germany,1900s Vintage Bi-Plane,2005,0
Germany,HMS Bounty,2004,3046.74
Germany,F/A 18 Hornet 1/72,2004,1636.8
Germany,Diamond T620 Semi-Skirted Tanker,2004,3423.8
Germany,Corsair F4U ( Bird Cage),2004,2030.72
Germany,Boeing X-32A JSF,2004,980.28
Germany,American Airlines: MD-11S,2004,2887.68
Germany,American Airlines: B767-300,2004,3184.02
Germany,America West Airlines B757-200,2004,2321.52
Germany,1999 Yamaha Speed Boat,2004,1463.28
Germany,1998 Chrysler Plymouth Prowler,2004,7541.59
Germany,1995 Honda Civic,2004,3106.8
Germany,1993 Mazda RX-7,2004,4765.6
Germany,1992 Porsche Cayenne Turbo Silver,2004,4471.2
Germany,1992 Ferrari 360 Spider red,2004,7640.64
Germany,1982 Lamborghini Diablo,2004,1096.59
Germany,1982 Ducati 996 R,2004,1390.32
Germany,1980s Black Hawk Helicopter,2004,5279.4
Germany,1976 Ford Gran Torino,2004,5978
Germany,1971 Alpine Renault 1600s,2004,1907.98
Germany,1970 Triumph Spitfire,2004,5971.56
Germany,1970 Plymouth Hemi Cuda,2004,3793.09
Germany,1970 Dodge Coronet,2004,1706.4
Germany,1969 Dodge Super Bee,2004,1910.52
Germany,1969 Dodge Charger,2004,2533.5
Germany,1969 Corvair Monza,2004,5522.06
Germany,1968 Ford Mustang,2004,5457.54
Germany,1968 Dodge Charger,2004,2536.8
Germany,1962 City of Detroit Streetcar,2004,2468.63
Germany,1961 Chevrolet Impala,2004,3683.82
Germany,1957 Vespa GS150,2004,2480.52
Germany,1957 Corvette Convertible,2004,5356.8
Germany,1956 Porsche 356A Coupe,2004,6256.35
Germany,1950's Chicago Surface Lines Streetcar,2004,2715.38
Germany,1948 Porsche 356-A Roadster,2004,1339.8
Germany,1941 Chevrolet Special Deluxe Cabriolet,2004,2329.14
Germany,1940s Ford truck,2004,4552.42
Germany,1940 Ford Delivery Sedan,2004,1826.44
Germany,1939 Chevrolet Deluxe Coupe,2004,0
Germany,1938 Cadillac V-16 Presidential Limousine,2004,0
Germany,1937 Horch 930V Limousine,2004,1977.18
Germany,1932 Model A Ford J-Coupe,2004,0
Germany,1930 Buick Marquette Phaeton,2004,1066.52
Germany,1928 Mercedes-Benz SSK,2004,0
Germany,1917 Maxwell Touring Car,2004,2913.9
Germany,1900s Vintage Bi-Plane,2004,1280.37
Germany,HMS Bounty,2003,0
Germany,F/A 18 Hornet 1/72,2003,0
Germany,Diamond T620 Semi-Skirted Tanker,2003,0
Germany,Corsair F4U ( Bird Cage),2003,0
Germany,Boeing X-32A JSF,2003,0
Germany,American Airlines: MD-11S,2003,0
Germany,American Airlines: B767-300,2003,0
Germany,America West Airlines B757-200,2003,0
Germany,1999 Yamaha Speed Boat,2003,0
Germany,1998 Chrysler Plymouth Prowler,2003,0
Germany,1995 Honda Civic,2003,0
Germany,1993 Mazda RX-7,2003,0
Germany,1992 Porsche Cayenne Turbo Silver,2003,0
Germany,1992 Ferrari 360 Spider red,2003,0
Germany,1982 Lamborghini Diablo,2003,0
Germany,1982 Ducati 996 R,2003,0
Germany,1980s Black Hawk Helicopter,2003,0
Germany,1976 Ford Gran Torino,2003,6051.53
Germany,1971 Alpine Renault 1600s,2003,4170.51
Germany,1970 Triumph Spitfire,2003,0
Germany,1970 Plymouth Hemi Cuda,2003,3792.02
Germany,1970 Dodge Coronet,2003,0
Germany,1969 Dodge Super Bee,2003,5952.3
Germany,1969 Dodge Charger,2003,2198.34
Germany,1969 Corvair Monza,2003,0
Germany,1968 Ford Mustang,2003,9368.58
Germany,1968 Dodge Charger,2003,7552.63
Germany,1962 City of Detroit Streetcar,2003,0
Germany,1961 Chevrolet Impala,2003,3414.84
Germany,1957 Vespa GS150,2003,2619.99
Germany,1957 Corvette Convertible,2003,4380.8
Germany,1956 Porsche 356A Coupe,2003,0
Germany,1950's Chicago Surface Lines Streetcar,2003,0
Germany,1948 Porsche 356-A Roadster,2003,2588.74
Germany,1941 Chevrolet Special Deluxe Cabriolet,2003,0
Germany,1940s Ford truck,2003,0
Germany,1940 Ford Delivery Sedan,2003,0
Germany,1939 Chevrolet Deluxe Coupe,2003,1463.85
Germany,1938 Cadillac V-16 Presidential Limousine,2003,2040.1
Germany,1937 Horch 930V Limousine,2003,0
Germany,1932 Model A Ford J-Coupe,2003,2701.5
Germany,1930 Buick Marquette Phaeton,2003,0
Germany,1928 Mercedes-Benz SSK,2003,4343.56
Germany,1917 Maxwell Touring Car,2003,0
Germany,1900s Vintage Bi-Plane,2003,0
Hong Kong,P-51-D Mustang,2005,0
Hong Kong,F/A 18 Hornet 1/72,2005,0
Hong Kong,Corsair F4U ( Bird Cage),2005,0
Hong Kong,ATA: B757-300,2005,0
Hong Kong,American Airlines: MD-11S,2005,0
Hong Kong,American Airlines: B767-300,2005,0
Hong Kong,America West Airlines B757-200,2005,0
Hong Kong,1997 BMW F650 ST,2005,0
Hong Kong,1930 Buick Marquette Phaeton,2005,0
Hong Kong,1928 Ford Phaeton Deluxe,2005,0
Hong Kong,1928 British Royal Navy Airplane,2005,0
Hong Kong,1900s Vintage Tri-Plane,2005,0
Hong Kong,P-51-D Mustang,2004,0
Hong Kong,F/A 18 Hornet 1/72,2004,0
Hong Kong,Corsair F4U ( Bird Cage),2004,0
Hong Kong,ATA: B757-300,2004,0
Hong Kong,American Airlines: MD-11S,2004,0
Hong Kong,American Airlines: B767-300,2004,0
Hong Kong,America West Airlines B757-200,2004,0
Hong Kong,1997 BMW F650 ST,2004,0
Hong Kong,1930 Buick Marquette Phaeton,2004,0
Hong Kong,1928 Ford Phaeton Deluxe,2004,0
Hong Kong,1928 British Royal Navy Airplane,2004,0
Hong Kong,1900s Vintage Tri-Plane,2004,0
Hong Kong,P-51-D Mustang,2003,5236.92
Hong Kong,F/A 18 Hornet 1/72,2003,2448
Hong Kong,Corsair F4U ( Bird Cage),2003,2406.28
Hong Kong,ATA: B757-300,2003,4488.51
Hong Kong,American Airlines: MD-11S,2003,3094.52
Hong Kong,American Airlines: B767-300,2003,2888.3
Hong Kong,America West Airlines B757-200,2003,4212.12
Hong Kong,1997 BMW F650 ST,2003,2831.85
Hong Kong,1930 Buick Marquette Phaeton,2003,1628.11
Hong Kong,1928 Ford Phaeton Deluxe,2003,3662.27
Hong Kong,1928 British Royal Navy Airplane,2003,7715.15
Hong Kong,1900s Vintage Tri-Plane,2003,4868.76
Ireland,P-51-D Mustang,2005,0
Ireland,Diamond T620 Semi-Skirted Tanker,2005,0
Ireland,ATA: B757-300,2005,0
Ireland,2001 Ferrari Enzo,2005,0
Ireland,1997 BMW F650 ST,2005,0
Ireland,1992 Porsche Cayenne Turbo Silver,2005,0
Ireland,1970 Triumph Spitfire,2005,0
Ireland,1970 Dodge Coronet,2005,0
Ireland,1969 Ford Falcon,2005,0
Ireland,1969 Corvair Monza,2005,0
Ireland,1962 City of Detroit Streetcar,2005,0
Ireland,1960 BSA Gold Star DBD34,2005,0
Ireland,1950's Chicago Surface Lines Streetcar,2005,0
Ireland,1928 Ford Phaeton Deluxe,2005,0
Ireland,1928 British Royal Navy Airplane,2005,0
Ireland,1900s Vintage Tri-Plane,2005,0
Ireland,P-51-D Mustang,2004,2048.75
Ireland,Diamond T620 Semi-Skirted Tanker,2004,3426.2
Ireland,ATA: B757-300,2004,3903.55
Ireland,2001 Ferrari Enzo,2004,6051.2
Ireland,1997 BMW F650 ST,2004,2311.4
Ireland,1992 Porsche Cayenne Turbo Silver,2004,3763.64
Ireland,1970 Triumph Spitfire,2004,6319.5
Ireland,1970 Dodge Coronet,2004,1262.3
Ireland,1969 Ford Falcon,2004,4484.7
Ireland,1969 Corvair Monza,2004,4532.4
Ireland,1962 City of Detroit Streetcar,2004,1704.6
Ireland,1960 BSA Gold Star DBD34,2004,2242.56
Ireland,1950's Chicago Surface Lines Streetcar,2004,994.2
Ireland,1928 Ford Phaeton Deluxe,2004,1772.12
Ireland,1928 British Royal Navy Airplane,2004,3431.36
Ireland,1900s Vintage Tri-Plane,2004,1649.79
Ireland,P-51-D Mustang,2003,0
Ireland,Diamond T620 Semi-Skirted Tanker,2003,0
Ireland,ATA: B757-300,2003,0
Ireland,2001 Ferrari Enzo,2003,0
Ireland,1997 BMW F650 ST,2003,0
Ireland,1992 Porsche Cayenne Turbo Silver,2003,0
Ireland,1970 Triumph Spitfire,2003,0
Ireland,1970 Dodge Coronet,2003,0
Ireland,1969 Ford Falcon,2003,0
Ireland,1969 Corvair Monza,2003,0
Ireland,1962 City of Detroit Streetcar,2003,0
Ireland,1960 BSA Gold Star DBD34,2003,0
Ireland,1950's Chicago Surface Lines Streetcar,2003,0
Ireland,1928 Ford Phaeton Deluxe,2003,0
Ireland,1928 British Royal Navy Airplane,2003,0
Ireland,1900s Vintage Tri-Plane,2003,0
Italy,The Mayflower,2005,0
Italy,Pont Yacht,2005,0
Italy,P-51-D Mustang,2005,1064.4
Italy,HMS Bounty,2005,0
Italy,F/A 18 Hornet 1/72,2005,2558.4
Italy,Diamond T620 Semi-Skirted Tanker,2005,0
Italy,Corsair F4U ( Bird Cage),2005,1166.94
Italy,Collectable Wooden Train,2005,0
Italy,Boeing X-32A JSF,2005,0
Italy,ATA: B757-300,2005,4037.68
Italy,American Airlines: MD-11S,2005,2737.81
Italy,American Airlines: B767-300,2005,2037.8
Italy,America West Airlines B757-200,2005,1864.72
Italy,2001 Ferrari Enzo,2005,0
Italy,1999 Yamaha Speed Boat,2005,0
Italy,1999 Indy 500 Monte Carlo SS,2005,0
Italy,1998 Chrysler Plymouth Prowler,2005,0
Italy,1997 BMW F650 ST,2005,3910.5
Italy,1995 Honda Civic,2005,0
Italy,1993 Mazda RX-7,2005,0
Italy,1992 Porsche Cayenne Turbo Silver,2005,0
Italy,1992 Ferrari 360 Spider red,2005,0
Italy,1982 Lamborghini Diablo,2005,0
Italy,1980s Black Hawk Helicopter,2005,3103.44
Italy,1971 Alpine Renault 1600s,2005,0
Italy,1970 Triumph Spitfire,2005,0
Italy,1970 Plymouth Hemi Cuda,2005,0
Italy,1970 Dodge Coronet,2005,0
Italy,1969 Ford Falcon,2005,0
Italy,1969 Dodge Charger,2005,0
Italy,1969 Corvair Monza,2005,0
Italy,1968 Ford Mustang,2005,0
Italy,1968 Dodge Charger,2005,0
Italy,1966 Shelby Cobra 427 S/C,2005,0
Italy,1965 Aston Martin DB5,2005,0
Italy,1964 Mercedes Tour Bus,2005,0
Italy,1962 City of Detroit Streetcar,2005,0
Italy,1960 BSA Gold Star DBD34,2005,1998.72
Italy,1957 Ford Thunderbird,2005,0
Italy,1956 Porsche 356A Coupe,2005,0
Italy,1952 Citroen-15CV,2005,0
Italy,1952 Alpine Renault 1300,2005,0
Italy,1950's Chicago Surface Lines Streetcar,2005,0
Italy,1948 Porsche Type 356 Roadster,2005,0
Italy,1948 Porsche 356-A Roadster,2005,0
Italy,1941 Chevrolet Special Deluxe Cabriolet,2005,0
Italy,1940 Ford Pickup Truck,2005,0
Italy,1939 Chevrolet Deluxe Coupe,2005,0
Italy,1938 Cadillac V-16 Presidential Limousine,2005,0
Italy,1937 Lincoln Berline,2005,0
Italy,1937 Horch 930V Limousine,2005,0
Italy,1936 Mercedes-Benz 500K Special Roadster,2005,0
Italy,1936 Mercedes Benz 500k Roadster,2005,0
Italy,1936 Chrysler Airflow,2005,0
Italy,1934 Ford V8 Coupe,2005,0
Italy,1932 Model A Ford J-Coupe,2005,0
Italy,1932 Alfa Romeo 8C2300 Spider Sport,2005,0
Italy,1930 Buick Marquette Phaeton,2005,1469.27
Italy,1928 Mercedes-Benz SSK,2005,0
Italy,1928 Ford Phaeton Deluxe,2005,1770.6
Italy,1928 British Royal Navy Airplane,2005,4268.54
Italy,1917 Maxwell Touring Car,2005,0
Italy,1917 Grand Touring Sedan,2005,0
Italy,1913 Ford Model T Speedster,2005,0
Italy,1911 Ford Town Car,2005,0
Italy,1904 Buick Runabout,2005,0
Italy,1903 Ford Model A,2005,0
Italy,1900s Vintage Tri-Plane,2005,3373.44
Italy,1900s Vintage Bi-Plane,2005,0
Italy,18th Century Vintage Horse Carriage,2005,0
Italy,18th century schooner,2005,0
Italy,The Mayflower,2004,2260.55
Italy,Pont Yacht,2004,1642.24
Italy,P-51-D Mustang,2004,0
Italy,HMS Bounty,2004,3080.33
Italy,F/A 18 Hornet 1/72,2004,2349.6
Italy,Diamond T620 Semi-Skirted Tanker,2004,0
Italy,Corsair F4U ( Bird Cage),2004,1958.6
Italy,Collectable Wooden Train,2004,2018.72
Italy,Boeing X-32A JSF,2004,0
Italy,ATA: B757-300,2004,3876.18
Italy,American Airlines: MD-11S,2004,2714.01
Italy,American Airlines: B767-300,2004,2268.81
Italy,America West Airlines B757-200,2004,3542.01
Italy,2001 Ferrari Enzo,2004,8602.92
Italy,1999 Yamaha Speed Boat,2004,0
Italy,1999 Indy 500 Monte Carlo SS,2004,2270.4
Italy,1998 Chrysler Plymouth Prowler,2004,0
Italy,1997 BMW F650 ST,2004,0
Italy,1995 Honda Civic,2004,6831.09
Italy,1993 Mazda RX-7,2004,2764.23
Italy,1992 Porsche Cayenne Turbo Silver,2004,0
Italy,1992 Ferrari 360 Spider red,2004,9159.87
Italy,1982 Lamborghini Diablo,2004,1194.08
Italy,1980s Black Hawk Helicopter,2004,0
Italy,1971 Alpine Renault 1600s,2004,2647.51
Italy,1970 Triumph Spitfire,2004,0
Italy,1970 Plymouth Hemi Cuda,2004,2374.05
Italy,1970 Dodge Coronet,2004,0
Italy,1969 Ford Falcon,2004,7708.05
Italy,1969 Dodge Charger,2004,4514.4
Italy,1969 Corvair Monza,2004,3118.32
Italy,1968 Ford Mustang,2004,8304.12
Italy,1968 Dodge Charger,2004,2428.58
Italy,1966 Shelby Cobra 427 S/C,2004,1127
Italy,1965 Aston Martin DB5,2004,3583.8
Italy,1964 Mercedes Tour Bus,2004,2430.12
Italy,1962 City of Detroit Streetcar,2004,0
Italy,1960 BSA Gold Star DBD34,2004,0
Italy,1957 Ford Thunderbird,2004,0
Italy,1956 Porsche 356A Coupe,2004,2864.88
Italy,1952 Citroen-15CV,2004,0
Italy,1952 Alpine Renault 1300,2004,6994.82
Italy,1950's Chicago Surface Lines Streetcar,2004,0
Italy,1948 Porsche Type 356 Roadster,2004,4195.95
Italy,1948 Porsche 356-A Roadster,2004,2541
Italy,1941 Chevrolet Special Deluxe Cabriolet,2004,3563.54
Italy,1940 Ford Pickup Truck,2004,2352
Italy,1939 Chevrolet Deluxe Coupe,2004,597.4
Italy,1938 Cadillac V-16 Presidential Limousine,2004,1633.05
Italy,1937 Lincoln Berline,2004,4366.5
Italy,1937 Horch 930V Limousine,2004,1131
Italy,1936 Mercedes-Benz 500K Special Roadster,2004,1280.88
Italy,1936 Mercedes Benz 500k Roadster,2004,1164.57
Italy,1936 Chrysler Airflow,2004,1677.06
Italy,1934 Ford V8 Coupe,2004,2336.62
Italy,1932 Model A Ford J-Coupe,2004,4045.21
Italy,1932 Alfa Romeo 8C2300 Spider Sport,2004,2705.85
Italy,1930 Buick Marquette Phaeton,2004,1439.22
Italy,1928 Mercedes-Benz SSK,2004,3489.86
Italy,1928 Ford Phaeton Deluxe,2004,1370.4
Italy,1928 British Royal Navy Airplane,2004,4114.38
Italy,1917 Maxwell Touring Car,2004,3373.14
Italy,1917 Grand Touring Sedan,2004,4199
Italy,1913 Ford Model T Speedster,2004,3774.76
Italy,1911 Ford Town Car,2004,1332
Italy,1904 Buick Runabout,2004,3569.65
Italy,1903 Ford Model A,2004,2655.36
Italy,1900s Vintage Tri-Plane,2004,2990.65
Italy,1900s Vintage Bi-Plane,2004,3255.36
Italy,18th Century Vintage Horse Carriage,2004,2976.27
Italy,18th century schooner,2004,2348.43
Italy,The Mayflower,2003,0
Italy,Pont Yacht,2003,0
Italy,P-51-D Mustang,2003,5043.31
Italy,HMS Bounty,2003,2552.7
Italy,F/A 18 Hornet 1/72,2003,3344
Italy,Diamond T620 Semi-Skirted Tanker,2003,2529.08
Italy,Corsair F4U ( Bird Cage),2003,2798
Italy,Collectable Wooden Train,2003,0
Italy,Boeing X-32A JSF,2003,2097.6
Italy,ATA: B757-300,2003,8884.48
Italy,American Airlines: MD-11S,2003,3375.84
Italy,American Airlines: B767-300,2003,2831.54
Italy,America West Airlines B757-200,2003,3390.48
Italy,2001 Ferrari Enzo,2003,5485.92
Italy,1999 Yamaha Speed Boat,2003,3315.26
Italy,1999 Indy 500 Monte Carlo SS,2003,0
Italy,1998 Chrysler Plymouth Prowler,2003,2783.4
Italy,1997 BMW F650 ST,2003,2852.94
Italy,1995 Honda Civic,2003,0
Italy,1993 Mazda RX-7,2003,0
Italy,1992 Porsche Cayenne Turbo Silver,2003,2949.88
Italy,1992 Ferrari 360 Spider red,2003,0
Italy,1982 Lamborghini Diablo,2003,0
Italy,1980s Black Hawk Helicopter,2003,4825.44
Italy,1971 Alpine Renault 1600s,2003,0
Italy,1970 Triumph Spitfire,2003,5067
Italy,1970 Plymouth Hemi Cuda,2003,0
Italy,1970 Dodge Coronet,2003,1498.23
Italy,1969 Ford Falcon,2003,8045.5
Italy,1969 Dodge Charger,2003,0
Italy,1969 Corvair Monza,2003,6816.88
Italy,1968 Ford Mustang,2003,0
Italy,1968 Dodge Charger,2003,0
Italy,1966 Shelby Cobra 427 S/C,2003,0
Italy,1965 Aston Martin DB5,2003,0
Italy,1964 Mercedes Tour Bus,2003,0
Italy,1962 City of Detroit Streetcar,2003,1981.32
Italy,1960 BSA Gold Star DBD34,2003,0
Italy,1957 Ford Thunderbird,2003,2279.16
Italy,1956 Porsche 356A Coupe,2003,0
Italy,1952 Citroen-15CV,2003,2268.95
Italy,1952 Alpine Renault 1300,2003,0
Italy,1950's Chicago Surface Lines Streetcar,2003,1367.08
Italy,1948 Porsche Type 356 Roadster,2003,0
Italy,1948 Porsche 356-A Roadster,2003,0
Italy,1941 Chevrolet Special Deluxe Cabriolet,2003,3863.02
Italy,1940 Ford Pickup Truck,2003,0
Italy,1939 Chevrolet Deluxe Coupe,2003,925.97
Italy,1938 Cadillac V-16 Presidential Limousine,2003,1064.34
Italy,1937 Lincoln Berline,2003,4373.53
Italy,1937 Horch 930V Limousine,2003,1732.59
Italy,1936 Mercedes-Benz 500K Special Roadster,2003,2484
Italy,1936 Mercedes Benz 500k Roadster,2003,1249.5
Italy,1936 Chrysler Airflow,2003,2056.78
Italy,1934 Ford V8 Coupe,2003,1591.52
Italy,1932 Model A Ford J-Coupe,2003,3941.03
Italy,1932 Alfa Romeo 8C2300 Spider Sport,2003,1623.51
Italy,1930 Buick Marquette Phaeton,2003,1395.42
Italy,1928 Mercedes-Benz SSK,2003,3081.32
Italy,1928 Ford Phaeton Deluxe,2003,3736.03
Italy,1928 British Royal Navy Airplane,2003,6591.24
Italy,1917 Maxwell Touring Car,2003,2618.12
Italy,1917 Grand Touring Sedan,2003,4039.2
Italy,1913 Ford Model T Speedster,2003,0
Italy,1911 Ford Town Car,2003,1432.34
Italy,1904 Buick Runabout,2003,0
Italy,1903 Ford Model A,2003,0
Italy,1900s Vintage Tri-Plane,2003,4045.45
Italy,1900s Vintage Bi-Plane,2003,3222.73
Italy,18th Century Vintage Horse Carriage,2003,2694.52
Italy,18th century schooner,2003,0
Japan,The USS Constitution Ship,2005,0
Japan,The Schooner Bluenose,2005,0
Japan,The Mayflower,2005,3277.12
Japan,P-51-D Mustang,2005,0
Japan,HMS Bounty,2005,0
Japan,F/A 18 Hornet 1/72,2005,0
Japan,Corsair F4U ( Bird Cage),2005,0
Japan,Collectable Wooden Train,2005,2294
Japan,Boeing X-32A JSF,2005,0
Japan,ATA: B757-300,2005,0
Japan,American Airlines: MD-11S,2005,0
Japan,American Airlines: B767-300,2005,0
Japan,America West Airlines B757-200,2005,0
Japan,2003 Harley-Davidson Eagle Drag Bike,2005,0
Japan,1997 BMW R 1100 S,2005,0
Japan,1997 BMW F650 ST,2005,0
Japan,1996 Peterbilt 379 Stake Bed with Outrigger,2005,0
Japan,1996 Moto Guzzi 1100i,2005,0
Japan,1995 Honda Civic,2005,0
Japan,1993 Mazda RX-7,2005,0
Japan,1982 Camaro Z28,2005,0
Japan,1980s Black Hawk Helicopter,2005,0
Japan,1970 Triumph Spitfire,2005,5721.6
Japan,1969 Ford Falcon,2005,4765.1
Japan,1969 Corvair Monza,2005,5862
Japan,1962 City of Detroit Streetcar,2005,1363.68
Japan,1960 BSA Gold Star DBD34,2005,0
Japan,1958 Setra Bus,2005,0
Japan,1952 Alpine Renault 1300,2005,0
Japan,1948 Porsche Type 356 Roadster,2005,0
Japan,1940 Ford Pickup Truck,2005,0
Japan,1940 Ford Delivery Sedan,2005,0
Japan,1939 Cadillac Limousine,2005,0
Japan,1937 Horch 930V Limousine,2005,0
Japan,1936 Mercedes Benz 500k Roadster,2005,615.45
Japan,1936 Harley Davidson El Knucklehead,2005,0
Japan,1930 Buick Marquette Phaeton,2005,0
Japan,1928 Ford Phaeton Deluxe,2005,0
Japan,1928 British Royal Navy Airplane,2005,0
Japan,1912 Ford Model T Delivery Wagon,2005,0
Japan,1904 Buick Runabout,2005,3238.59
Japan,1903 Ford Model A,2005,3671.64
Japan,1900s Vintage Tri-Plane,2005,0
Japan,1900s Vintage Bi-Plane,2005,0
Japan,18th century schooner,2005,3774
Japan,The USS Constitution Ship,2004,3108
Japan,The Schooner Bluenose,2004,1173.48
Japan,The Mayflower,2004,0
Japan,P-51-D Mustang,2004,5565.57
Japan,HMS Bounty,2004,4779.5
Japan,F/A 18 Hornet 1/72,2004,1984
Japan,Corsair F4U ( Bird Cage),2004,4221.96
